Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Honda,Hr-v,2021,No,$0,,0.0," Front Damage, Impact Heavy - Front, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007000000/2021-honda-hr-v-active-1-8p-cvt-station-wagon?referringPage=SearchResults
Toyota,Avensis,2006,No,$0,,0.0," Right Front Damage, Impact Heavy - Front, Impact Heavy - Rear, Impact Heavy - Right Side, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007000042/2006-toyota-avensis-sedan?referringPage=SearchResults
Toyota,Allion,2006,Yes,$0,,0.0," Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007000043/2006-toyota-allion-a18-sedan?referringPage=SearchResults
Nissan,Tiida,2006,No,$625,,0.0," Right Rear Damage, Impact Heavy - Rear, Impact Heavy - Left Side, Impact Heavy - Right Side, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007000048/2006-nissan-tiida-hatch?referringPage=SearchResults
PATCHELL,3SH,2003,No,$0,,, Selling De-Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620287/2003-patchell-3sh-mfea-log-trailer?referringPage=SearchResults
Ford,Focus,2003,No,$300,"106,764",0.0," Rear Damage, Impact Medium - Left Side, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006990318/2003-ford-focus-focus-1-6-a-hatch-hatch?referringPage=SearchResults
Hyundai,Kona,2023,No,,"6,446",0.0," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006970347/2023-hyundai-kona-2-0-2wd-2-0p-cvt-station-wagon?referringPage=SearchResults
Toyota,Camry,2013,No,$0,,1.0," Right Front Damage, Impact Heavy - Front, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007000380/2013-toyota-camry-sedan?referringPage=SearchResults
Subaru,Legacy,2006,Yes,,,, Selling Registered,,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006970562/2006-subaru-legacy-station-wagon?referringPage=SearchResults
Mazda,Familia,1994,No,$200,"185,375",2.0," Front Damage, Impact Heavy - Front, Selling De-Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860649/1994-mazda-familia-sedan?referringPage=SearchResults
TRAILER,Elite 8X5,2021,No,$0,,0.0," Structural Damage, Stolen & Recovered, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007000681/2021-trailer-elite-8x5-trailer?referringPage=SearchResults
Mazda,CX-5,2015,No,$0,"119,277",0.0," Airbags Deployed, Has Key, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006990736/2015-mazda-cx-5-station-wagon?referringPage=SearchResults
