Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,Tiida,2008,No,$0,,," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360001/2008-nissan-tiida-hatch?referringPage=SearchResults
Suzuki,Swift,2008,Yes,$0,"139,667",," Left Front Damage, Left Side Damage, Underbody Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360004/2008-suzuki-swift-hatch?referringPage=SearchResults
Holden,Commodore,2019,No,"$1,600","210,801",," Front Damage, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","9spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340028/2019-holden-commodore-lt-wagon-2-0pt-9at-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,2006,Yes,$0,"164,307",, Selling Registered,"Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360025/2006-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Peugeot,2008,2014,Yes,$750,"95,979",, Selling Registered,"4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320030/2014-peugeot-2008-allure1-6auto-1-6p4-hatch?referringPage=SearchResults
Ford,Puma,2024,No,$0,"24,769",," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360036/2024-ford-puma-st-line-1-0pmh-station-wagon?referringPage=SearchResults
Honda,Accord,2006,No,$0,,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360046/2006-honda-accord-eurol-2-4-4d-sed-5a-sedan?referringPage=SearchResults
Toyota,FJ,2011,No,,"155,840",," Left Rear Damage, Left Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360047/2011-toyota-fj-cruiser-4-0p-suv-5-station-wagon?referringPage=SearchResults
Toyota,SAI,2014,No,$0,"68,066",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360050/2014-toyota-sai-hybrid-sedan?referringPage=SearchResults
Toyota,Rush,2006,Yes,"$1,000","265,955",, Selling Registered,"4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340065/2006-toyota-rush-station-wagon?referringPage=SearchResults
