Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Suzuki,Liana,2006,No,$500,"83,548",," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320003/2006-suzuki-liana-glxha-1-8-5dr-hatch?referringPage=SearchResults
Subaru,Impreza,2007,No,$0,,," Front Damage, Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007310012/2007-subaru-impreza-station-wagon?referringPage=SearchResults
Nissan,X-trail,2007,Yes,"$1,300","241,896",, Selling Registered,"CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300067/2007-nissan-x-trail-station-wagon?referringPage=SearchResults
Tesla,Model Y,2022,No,,"60,439",," Right Side Damage, Structural Damage, Selling De-Registered","Automatic, Drive Type, Rear Wheel Drive, Fuel Type, Electri",5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000007300119/2022-tesla-model-y-rear-wheel-drive-60-station-wagon?referringPage=SearchResults
Honda,fit,2004,Yes,$900,,," Ignition Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007310207/2004-honda-fit-hatch?referringPage=SearchResults
Holden,Equinox,2018,No,"$1,300","175,730",," Left Front Damage, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007310235/2018-holden-equinox-ltz-1-6dt-4wd-6at-1-station-wagon?referringPage=SearchResults
Suzuki,Swift,2022,No,$0,"31,670",," Left Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300329/2022-suzuki-swift-gl-1-2p-cvt-hatch?referringPage=SearchResults
Hyundai,TB,2005,No,$0,"155,996",," Front Damage, Structural Damage, Selling De-Registered","4spd,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320349/2005-hyundai-tb-gl-hatch?referringPage=SearchResults
Toyota,Surf,2001,No,"$2,350","318,113",," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300351/2001-toyota-surf-hilux-station-wagon?referringPage=SearchResults
CARAVAN,Abbey Spectrum 540,2001,No,$700,1,0.0," Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007290357/2001-caravan-abbey-spectrum-540-caravan?referringPage=SearchResults
