Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Subaru,Forester,2009,No,"$1,800","120,640",1.0," Right Rear Damage, Impact Heavy - Rear, Impact Heavy - Right Side, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006820039/2009-subaru-forester-station-wagon?referringPage=SearchResults
Land Rover,Range Rover,2006,No,"$1,800",,1.0," Front Damage, Glass Broken, Rear Damage, Right Rear Damage, Impact Medium - Front, Impact Medium - Right Side, Impact Light - Left Side, Impact Medium - Top, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840121/2006-land-rover-range-rover-station-wagon?referringPage=SearchResults
Suzuki,GSR,2007,No,$0,,1.0," Left Side Damage, Impact Heavy - Right Side, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840126/2007-suzuki-gsr-600k7-motorcycle?referringPage=SearchResults
Ssangyong,Korando,2014,No,"$1,000","189,670",1.0," Left Rear Damage, Impact Medium - Left Side, Selling De-Registered","6spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840170/2014-ssangyong-korando-petrol-2wd-m-sport-station-wagon?referringPage=SearchResults
Ford,Kuga,2011,No,$700,"208,699",0.0," Front Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840172/2011-ford-kuga-station-wagon?referringPage=SearchResults
MIRAGE,480 Hyperactive,1993,No,"$2,400",,0.0, Selling De-Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006790178/1993-mirage-480-hyperactive-trailer--boat-?referringPage=SearchResults
Nissan,Navara,2010,No,"$1,800","358,656",2.0," Water Damage, Selling De-Registered","6spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006840210/2010-nissan-navara-d-c-2-5d-4wd-st-x-m-dual-cab-utility?referringPage=SearchResults
Nissan,Bluebird,2006,Yes,"$1,000",,0.0," Impact Light - Left Side, Dismantled - Interior, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840288/2006-nissan-bluebird-sylphy-sedan?referringPage=SearchResults
Nissan,Bluebird,2006,No,$700,"174,406",1.0," Front Damage, Impact Heavy - Front, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840289/2006-nissan-bluebird-sedan?referringPage=SearchResults
Toyota,Caldina,2006,Yes,$700,,0.0, Selling Registered,,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006810285/2006-toyota-caldina-station-wagon?referringPage=SearchResults
Nissan,Fairlady,2005,No,$700,"209,493",0.0," Airbags Deployed, Left Front Damage, Selling De-Registered","Automatic,",2.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840295/2005-nissan-fairlady-z-coup%C3%A9?referringPage=SearchResults
Honda,Accord,2012,No,"$1,000","196,300",1.0," Rear Damage, Impact Heavy - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006840343/2012-honda-accord-sedan?referringPage=SearchResults
