Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Holden,Colorado,2016,No,,,1.0," Front Damage, Left Side Damage, Right Side Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007180059/2016-holden-colorado-lt-dc-pu-2-8dt-4wd-dual-cab-utility?referringPage=SearchResults
KEA,K74S,2011,Yes,$850,,0.0," Rear Damage, Selling Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007180066/2011-kea-k74s-trailer?referringPage=SearchResults
Toyota,Hilux,2014,No,,"155,364",0.0," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",4.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007170105/2014-toyota-hilux-ec-ute-utility?referringPage=SearchResults
Mazda,Demio,2007,No,$0,"143,062",1.0," Front Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160147/2007-mazda-demio-hatch?referringPage=SearchResults
Nissan,Tiida,2005,No,$0,,1.0," Left Front Damage, Roof Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007180147/2005-nissan-tiida-latio-sedan?referringPage=SearchResults
Toyota,Hilux,2014,No,,"150,603",," Drives, Has Key, Selling De-Registered","5spd Manual,",4.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007170164/2014-toyota-hilux-2wd-3-0td-ec-ute-5m-2d-x-cab-utility?referringPage=SearchResults
Ford,Ranger,2017,Yes,,"165,243",," Drives, Engine Runs, Has Key, Selling Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007170223/2017-ford-ranger-xl-double-cab-w-s-a-4d-dual-cab-utility?referringPage=SearchResults
Volkswagen,Amarok,2022,No,,"52,457",1.0," Airbags Deployed, Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007160231/2022-volkswagen-amarok-dc-4m-v6-580nm-3-0d-dual-cab-utility?referringPage=SearchResults
Honda,Hr-v,2016,No,,,1.0," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160307/2016-honda-hr-v-l-1-8p-cvt-station-wagon?referringPage=SearchResults
Volkswagen,Tiguan,2016,No,,"159,572",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007180350/2016-volkswagen-tiguan-tsi-highline-2wd-1--hatch?referringPage=SearchResults
