Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Aqua,2013,No,$0,"175,661",," Left Side Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007260001/2013-toyota-aqua-hatch?referringPage=SearchResults
Nissan,Navara,2012,No,$0,"201,701",," Interior Damage, Water Damage, Selling De-Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007260002/2012-nissan-navara-d-c-2-5d-4wd-st-x-m-dual-cab-utility?referringPage=SearchResults
Toyota,Prius,2010,No,$650,,," Left Front Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007260009/2010-toyota-prius-hatch?referringPage=SearchResults
Toyota,RAV4,2010,No,$0,,," Salt Water Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260021/2010-toyota-rav4-2-4p-4wd-wagon5-5a-station-wagon?referringPage=SearchResults
Toyota,Aqua,2014,No,$700,"121,770",," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007260023/2014-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Toyota,Corolla,2004,No,$500,"218,131",," Front Damage, Left Side Damage, Selling De-Registered","5spd,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260029/2004-toyota-corolla-luxel-sedan?referringPage=SearchResults
Toyota,Camry,2007,No,$650,"325,863",," Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260044/2007-toyota-camry-2-4p-gl-sedan-5a-sedan?referringPage=SearchResults
Mazda,Atenza,2007,Yes,"$1,350","104,040",," Glass Broken, Ignition Damage, Left Front Damage, Rear Damage, Roof Damage, Right Rear Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260050/2007-mazda-atenza-station-wagon?referringPage=SearchResults
Nissan,Leaf,2017,No,$0,"75,231",," Left Front Damage, Structural Damage, Selling De-Registered","Automatic, Fuel Type, Electri",5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000007250056/2017-nissan-leaf-hatch?referringPage=SearchResults
Toyota,Aqua,2012,No,$650,"163,784",," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007260075/2012-toyota-aqua-hatch?referringPage=SearchResults
Holden,Cruze,2014,Yes,$750,"129,084",," Left Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260076/2014-holden-cruze-equipe-hatch?referringPage=SearchResults
Toyota,Yaris,2011,No,$650,"41,338",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260077/2011-toyota-yaris-t130-1-3p-hatch5-4a-hatch?referringPage=SearchResults
Honda,fit,2014,No,$0,"115,151",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007260093/2014-honda-fit-hatch?referringPage=SearchResults
Toyota,Wish,2012,No,"$1,500","210,684",," Left Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260096/2012-toyota-wish-station-wagon?referringPage=SearchResults
Holden,Barina,2012,No,$0,"93,264",," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260098/2012-holden-barina-hatch?referringPage=SearchResults
Nissan,Skyline,2007,No,$500,"120,416",," Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260121/2007-nissan-skyline-sedan?referringPage=SearchResults
Mitsubishi,Outlander,2009,No,$500,"193,288",," Right Rear Damage, Structural Damage, Selling De-Registered","5spd,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260123/2009-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Subaru,Impreza,2004,No,$500,"205,408",," Left Rear Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260127/2004-subaru-impreza-station-wagon?referringPage=SearchResults
Mazda,BT-50,2016,No,,,," Left Rear Damage, Left Side Damage, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007260141/2016-mazda-bt-50-glx-d-c-w-s-3-2d-4w-dual-cab-utility?referringPage=SearchResults
Honda,fit,2010,No,$0,"139,555",," Right Rear Damage, Structural Damage, Selling De-Registered","5spd,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260145/2010-honda-fit-hatch?referringPage=SearchResults
Nissan,NX Coupe,1994,Yes,$850,"125,954",," Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260146/1994-nissan-nx-coupe-coup%C3%A9?referringPage=SearchResults
Toyota,Corolla,2009,Yes,$0,"124,332",, Selling Registered,"Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260148/2009-toyota-corolla-1-8p-glx-hatch-5-6m-hatch?referringPage=SearchResults
